conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1878588444383020032,Sun Jan 12 23:42:42 +0000 2025,0,LOS ANGELES: Aktres terkenal Jennifer Garner meluahkan kesedihan mendalam terhadap tragedi kebakaran hutan yang melanda kawasan Palisades dan Eaton Los Angeles. Baca artikal selanjutnya di sini: https://t.co/bkWnDGwn0B #MediaRakyat #IsuSemasa #Trending #BeritaTerkini #Malaysia,1878588444383019397,,,in,,0,0,0,https://x.com/undefined/status/1878588444383019397,1863236338985964032,
1878250576993243904,Sun Jan 12 23:37:18 +0000 2025,1,@Mukidi02934222 @cobeh2022 Betul sekali. Mereka sangat pandai bikin propaganda. Saat LA nyaris habis terbakar mereka masih menyebutnya kebakaran hutan. Bukan kebakaran kota atau wilayah.,1878587085000778059,,Mukidi02934222,in,,0,0,0,https://x.com/undefined/status/1878587085000778059,53313813,
1878586263084945920,Sun Jan 12 23:34:02 +0000 2025,258,Bukan! Ini bukan Gaza. Ini Los Angeles setelah kebakaran hutan besar-besaran..... https://t.co/7jyHfmp4CD,1878586263084945898,https://pbs.twimg.com/ext_tw_video_thumb/1878586216393908224/pu/img/FdoQaCZ75SSsCkMQ.jpg,,in,,3,7,67,https://x.com/undefined/status/1878586263084945898,1411746201905425920,
1878570935982400000,Sun Jan 12 22:33:07 +0000 2025,200,Bulan Sabit Merah Iran mengumumkan bahwa mereka siap dan bersedia membantu memadamkan kebakaran hutan di Los Angeles AS. https://t.co/4gLdRvs0cN,1878570935982399775,https://pbs.twimg.com/ext_tw_video_thumb/1878570389674299392/pu/img/tH7YNSzBJZxqrInb.jpg,,in,,1,7,36,https://x.com/undefined/status/1878570935982399775,2256063276,
1878568447040524032,Sun Jan 12 22:23:14 +0000 2025,0,Nakhon Ratchasima Suarathailand- Empat pesawat membantu memadamkan kebakaran hutan di hutan lindung Khao Siad Ah. Kebakaran hutan yang berkobar di hutan lindung Khao Siad Ah di subdistrik Dong Phayayen... Baca selengkapnya: https://t.co/eaAVldzrEn https://t.co/OwQb8l81tJ,1878568447040524346,https://pbs.twimg.com/media/GhIEAe9bMAEySsM.jpg,,in,,0,0,0,https://x.com/undefined/status/1878568447040524346,1765922645365977088,
1878390864176987904,Sun Jan 12 22:20:31 +0000 2025,2,@boboh_ibo @Tita83079013 Di California memang biasa kebakaran hutan. Korbannya banyak orang islam juga,1878567763251544458,,boboh_ibo,in,,0,2,0,https://x.com/undefined/status/1878567763251544458,1639780143706309120,
1878565852615966976,Sun Jan 12 22:12:55 +0000 2025,91,Gubernur California: Kebakaran hutan bisa jadi bencana terburuk dalam sejarah AS https://t.co/nnkSGJWHYU,1878565852615966847,https://pbs.twimg.com/media/GhIBErzakAA3jX2.png,,in,,0,0,18,https://x.com/undefined/status/1878565852615966847,2256063276,
1878535719922401024,Sun Jan 12 20:13:11 +0000 2025,1,Mobil-mobil yang hangus terbakar tampak di dalam sebuah dealer usai kebakaran hutan dan lahan hebat Eaton di Altadena California. (AP) Simak foto-foto lainnya di: https://t.co/YuszQwncSO https://t.co/ElhMqRxTWh,1878535719922401293,https://pbs.twimg.com/media/GhHmRuSbMAA0tRe.jpg,,in,,0,0,1,https://x.com/undefined/status/1878535719922401293,75077164,
1878511270368017920,Sun Jan 12 18:36:02 +0000 2025,2,Meditasi untuk Menghentikan Kebakaran hutan di California - Indonesian guided audio https://t.co/LmVaF8g5K6,1878511270368018553,,,in,,0,0,0,https://x.com/undefined/status/1878511270368018553,924305176755830784,
1878499252118127104,Sun Jan 12 18:06:29 +0000 2025,0,Paling inget pas pelajaran biologi pas bahas Antoni Van Leeuwenhoek dan skema indah alam dalam pertumbuhan benih pasca kebakaran hutan,1878503834068357447,,penghiburtuhan,in,,0,1,0,https://x.com/undefined/status/1878503834068357447,782017040,
1878501000530812928,Sun Jan 12 18:05:44 +0000 2025,3,subduksi seperti di pesisir Pasifik Seperti halnya di Chili dan California Di sana panas dari bawah tanah bisa sangat tinggi dan menimbulkan kebakaran hutan spontan ... Singkatnya sperti yang kita lihat penyebab kebakaran hutan bisa beragam dan tidak selalu bisa,1878503644418683231,,DambaanA,in,,0,1,1,https://x.com/undefined/status/1878503644418683231,1603570929635693056,
1878501000530812928,Sun Jan 12 18:03:46 +0000 2025,2,terlihat ketika tiang listrik tidak dirawat dalam jangka waktu lama dan isolatornya terkontaminasi oleh debu dan/atau kabut garam Ini adalah penyebab lain terjadinya kebakaran di daerah yang jarang penduduknya Kemungkinan penyebab lain kebakaran hutan adalah pemanasan,1878503149482496170,,DambaanA,in,,0,1,0,https://x.com/undefined/status/1878503149482496170,1603570929635693056,
1878501000530812928,Sun Jan 12 17:56:00 +0000 2025,2,meningkat menjadi lebih sering terjadi dan memengaruhi wilayah yang lebih luas Jadi wajar saja jika terjadi kebakaran hutan pihak berwenang langsung melakukan investigasi terhadap kemungkinan penyebabnya Apakah karena campur tangan manusia? Apakah itu kesalahan,1878501196618711525,,DambaanA,in,,0,1,0,https://x.com/undefined/status/1878501196618711525,1603570929635693056,
1878501000530812928,Sun Jan 12 17:55:14 +0000 2025,13,Selama beberapa tahun terakhir kita telah menyaksikan kebangkitan kembali kebakaran hutan Terutama selama periode suhu tinggi dan musim kemarau Meskipun kadang-kadang kebakaran juga mempengaruhi daerah hujan dan daerah dengan vegetasi lembab Dan kebakaran tampaknya https://t.co/woakqJ6AGt,1878501000530813170,https://pbs.twimg.com/media/GhHGtGGaYAAAiTi.jpg,,in,,0,1,1,https://x.com/undefined/status/1878501000530813170,1603570929635693056,
1878484880868139008,Sun Jan 12 17:51:46 +0000 2025,6,@zassfarsabilah LA juga dari dulu sering kebakaran hutan,1878500129633619983,,no1melonlover,in,,0,0,0,https://x.com/undefined/status/1878500129633619983,1841635557329519104,
1878457291659457024,Sun Jan 12 17:28:29 +0000 2025,4,@yo2thok Kebakaran hutan di #California telah menewaskan sedikitnya 11 orang dan membakar lebih dari 12.000 bangunan. Kristie Keleshian dan Ashley Sharp melaporkan untuk CBS News New York. #GenocideinPalestine #LosAngelesFires #IsraelTerroristState https://t.co/xAxYC1UmUJ,1878494271864775100,,yo2thok,in,,1,0,3,https://x.com/undefined/status/1878494271864775100,1603774195413922048,
1878477002384036096,Sun Jan 12 17:07:05 +0000 2025,0,@jonnypengacara @ProfOnline_id Ko bisa kebakaran Hutan ?,1878488884184551583,,_IloveIsrael,in,,0,0,0,https://x.com/undefined/status/1878488884184551583,1196360770478432000,
1878375182236360960,Sun Jan 12 09:35:16 +0000 2025,7,Semoga Allah membantu serta memberi kemudahan buat saudara Muslim kita yang sedang mengalami musibah kebakaran hutan disana.,1878375182236360739,,,in,,0,0,1,https://x.com/undefined/status/1878375182236360739,1107669584557956992,
1878368658067803904,Sun Jan 12 09:09:21 +0000 2025,0,Kebakaran hutan dimana tapi kok panasnya sampai sini sih,1878368658067804328,,,in,,0,0,0,https://x.com/undefined/status/1878368658067804328,409348090,
1878367921031814912,Sun Jan 12 09:06:25 +0000 2025,0,#TragediKebakaranLosAngeles: Jennie BLACKPINK Tunjukkan Dukungan untuk Korban Baca: https://t.co/Jo1y29dHc4 -BiBiNimerva https://t.co/wS6iFeVRJ4,1878367921031815361,https://pbs.twimg.com/media/GhFNqfXawAA7LpM.jpg,,in,,0,0,0,https://x.com/undefined/status/1878367921031815361,1687094580670616064,
1878366498898530048,Sun Jan 12 09:00:46 +0000 2025,19,"#Foto Kebakaran hutan parah banget di Los Angeles California! Ribuan bangunan hancur ada yang tinggal rangka bahkan rata dengan tanah. Semoga keadaan di sana bisa segera pulih ya. &gt;&gt;"" https://t.co/Ol2TUlLYSO Foto: REUTERS/Daniel Cole #detikcom https://t.co/pQKkD0Uac8""",1878366498898530320,https://pbs.twimg.com/media/GhFMXPbXIAA0sCB.jpg,,in,,1,1,4,https://x.com/undefined/status/1878366498898530320,69183155,
1878365545969701120,Sun Jan 12 08:56:59 +0000 2025,5,Jennie BLACKPINK Tunjukkan Dukungan untuk Para Korban Tragedi Kebakaran Hutan di Los Angeles #Jennie #BLACKPINK https://t.co/Xqy4Tho94r,1878365545969701332,,,in,,0,0,0,https://x.com/undefined/status/1878365545969701332,972179486,
1878364862893667072,Sun Jan 12 08:54:16 +0000 2025,0,Kebakaran hutan menghancurkan LA sementara uang pembayar pajak US mengalir ke israel dan ukraina... #FreePalestine https://t.co/Oookb42dBD,1878364862893666747,https://pbs.twimg.com/ext_tw_video_thumb/1878364810158739456/pu/img/QcnLFBryfRjDt5ew.jpg,,in,,0,0,0,https://x.com/undefined/status/1878364862893666747,1603630713932168960,
1878362609881142016,Sun Jan 12 08:45:19 +0000 2025,0,Sekurang-kurangnya 11 orang maut akibat kebakaran hutan yang melanda Los Angeles membakar kawasan seluas kira-kira 15 782 hektar dan memusnahkan lebih 12 000 struktur - United Press International (UPI) https://t.co/3U4ncntRwd https://t.co/8hGbcdnEJ6,1878362609881141735,https://pbs.twimg.com/media/GhFI1enagAA-W_-.jpg,,in,,0,0,0,https://x.com/undefined/status/1878362609881141735,43856742,
1878360087418511872,Sun Jan 12 08:35:17 +0000 2025,0,Kebakaran Hutan di Los Angeles Akibatkan 16 Orang Meninggal https://t.co/NUmYwCzaSx https://t.co/K8ORJ7FCU7,1878360087418511553,https://pbs.twimg.com/media/GhFGi27aYAAfLNS.jpg,,in,,0,0,0,https://x.com/undefined/status/1878360087418511553,502140136,
1878357905558401024,Sun Jan 12 08:26:37 +0000 2025,3,"moga #asean ada fleet ‍‍️ untuk tangani kebakaran hutan &amp;"" kebakaran berskala besar. #wildfire #climatechange""",1878357905558401393,,,in,,0,0,0,https://x.com/undefined/status/1878357905558401393,6107302,
1878354813697827072,Sun Jan 12 08:14:20 +0000 2025,1,Pelajar Malaysia di Los Angeles digalak kemas kini butiran diri Menurut KPT setakat ini terdapat 14 pelajar Malaysia yang menuntut di University of California Los Angeles dan berhampiran dengan lokasi kebakaran hutan. #SInarHarian #kebakaran #PelajarMalaysia,1878354813697827162,,,in,,0,0,0,https://x.com/undefined/status/1878354813697827162,331383958,
1878352501189320960,Sun Jan 12 08:05:09 +0000 2025,24,Kebakaran Hutan... tapi hanya rumah yg kebakar. hanya bisa dilakukan dengan DEW (Direct Energy Weapon) https://t.co/dXwrXOL5Nz https://t.co/Fb85AHXSdi,1878352501189320816,https://pbs.twimg.com/ext_tw_video_thumb/1878352477600600064/pu/img/UKvfr4enLxf4r9DX.jpg,,in,,0,1,11,https://x.com/undefined/status/1878352501189320816,1154478487,
1878244912795382016,Sun Jan 12 07:57:09 +0000 2025,2,@choymarkochoy luas area yg terbakar di LA tidak seberapa dibandingkan dgn luas kebakaran hutan di kalimantan beberapa tahun yg lalu.,1878350487772373204,,choymarkochoy,in,,0,1,0,https://x.com/undefined/status/1878350487772373204,957997845595893760,
1878349083301303040,Sun Jan 12 07:51:34 +0000 2025,1,Jumlah korban tewas akibat kebakaran hutan di Kota Los Angeles California Amerika Serikat bertambah menjadi 16 orang Minggu (12/1/2025). Presiden AS Joe Biden mengatakan bahwa jumlah korban tewas dalam bencana itu kemungkinan akan terus bertambah. Pasalnya hingga kini https://t.co/D9KpPpQMnH,1878349083301302677,https://pbs.twimg.com/media/GhE8iLEa8AAxdaA.jpg,,in,,0,0,2,https://x.com/undefined/status/1878349083301302677,786549338818224128,
1878346615070854912,Sun Jan 12 07:41:45 +0000 2025,1,Kebakaran Los Angeles: Api merebak ke kawasan baharu LOS ANGELES - Pasukan bomba dan penyelamat sedang bertungkus-lumus untuk memadamkan kebakaran hutan besar-besaran di sekitar Los Angeles yang kini dilaporkan merebak di beberapa kawasan baharu. Setakat ini sekurang-kurangnya https://t.co/4VL95ps7i6,1878346615070855181,https://pbs.twimg.com/media/GhE6NO1b0AAgcrF.png,,in,,0,1,1,https://x.com/undefined/status/1878346615070855181,331383958,
1878346529968419072,Sun Jan 12 07:41:25 +0000 2025,0,Meksiko juga telah mengirimkan bantuan untuk memadamkan kebakaran hutan yang meluas di Los Angeles Amerika Serikat. Lanjut ⇣ https://t.co/0rzBqejAOz,1878346529968419164,https://pbs.twimg.com/ext_tw_video_thumb/1878346105018302464/pu/img/NQ9-X48tIYMhKyPu.jpg,,in,,0,1,0,https://x.com/undefined/status/1878346529968419164,1805836106426203904,
1877866928515219968,Sun Jan 12 07:40:06 +0000 2025,0,@Yogyakasta Untung saja kemarin pas kebakaran hutan di Bromo tidak ada angin 160km/jam yg lewat bisa2 jadi kayak di LA dampak kebakaranya.,1878346198723318107,,Yogyakasta,in,,0,0,0,https://x.com/undefined/status/1878346198723318107,1180064811150766080,
1878340823953359104,Sun Jan 12 07:39:24 +0000 2025,0,@AbrSamad @prabowo memproses kasus Jokowi lebih baik di awali dg memproses dulu Gibran dan Kaesang Mereka berdua di duga terima gratifikasi 99M atas kasus kebakaran hutan Selama kasus keluarga Jokowi gak di proses negri ini bakalan gaduh melulu. https://t.co/4OvP63bvHM https://t.co/6X00UK9UIV,1878346020867993704,https://pbs.twimg.com/media/GhE5wGbbYAAI-J1.jpg,AbrSamad,in,,0,0,0,https://x.com/undefined/status/1878346020867993704,2283528067,
1878037474267845120,Sun Jan 12 07:28:17 +0000 2025,0,@jean_maraiss @Narasi_winda saat musim kering jadi banyak fire hazard apalagi belakangan iklim dunia rata-rata jadi panas. cek google maps daerah hutan palisade sebelum kebakaran itu banyak semak-semak sama tumbuhan kering,1878343226765271217,,jean_maraiss,in,,0,0,0,https://x.com/undefined/status/1878343226765271217,1652961069890149888,
1878037474267845120,Sun Jan 12 07:27:24 +0000 2025,0,@jean_maraiss @Narasi_winda hutan di daerah Los Angeles itu karakteristiknya hutan mediterania kering saat musim panas hujan saat musim dingin dan kebakaran hutan itu termasuk siklus alaminya. karena pemerintah sana memberhentikan program pembakaran terkontrol hutan-hutannya tumbu hsecara berlebihan,1878343001757667471,,jean_maraiss,in,,0,1,0,https://x.com/undefined/status/1878343001757667471,1652961069890149888,
1878342793598575104,Sun Jan 12 07:26:34 +0000 2025,0,Kebakaran Hutan di Los Angeles Meluas Korban dan Kerugian Terus Bertambah https://t.co/rwgArY1Kej,1878342793598574951,,,in,,0,0,0,https://x.com/undefined/status/1878342793598574951,1272427767942926080,
1878342709179825920,Sun Jan 12 07:26:24 +0000 2025,1,Academy Awards Ditunda Akibat Kebakaran di California Pengumuman nominasi Oscar ditunda dua hari akibat kebakaran hutan di Los Angeles. Nominasi yang semula dijadwalkan 17 Januari kini akan diumumkan 19 Januari. Pemungutan suara juga diperpanjang hingga 14 Januari. Beberapa https://t.co/lCJbQ96p1f,1878342749705146784,https://pbs.twimg.com/media/GhE2xfxbcAA2hff.jpg,SinemaTengahMlm,in,,0,1,0,https://x.com/undefined/status/1878342749705146784,1165741611227042048,
1878342209390747904,Sun Jan 12 07:24:15 +0000 2025,0,Kanada mengirimkan bantuan untuk memadamkan kebakaran hutan di Los Angeles AS termasuk pesawat pemadam Canadair CL-415 dan puluhan petugas pemadam berpengalaman. Pesawat amfibi ini mampu membawa 6.000 liter air dalam waktu singkat untuk memadamkan area terdampak. Lanjut ⇣ https://t.co/QpvQTlyq0v,1878342209390747968,https://pbs.twimg.com/ext_tw_video_thumb/1878341927017529344/pu/img/L7HKxe_mm-lkh-sI.jpg,,in,,0,1,0,https://x.com/undefined/status/1878342209390747968,1805836106426203904,
1878341560901014016,Sun Jan 12 07:23:57 +0000 2025,2,Baca selengkapnya: https://t.co/EorqOY3SJg,1878342132752171316,,antaranews,in,,0,0,0,https://x.com/undefined/status/1878342132752171316,18071520,
1878341506014351872,Sun Jan 12 07:21:27 +0000 2025,140,Dokumen DARPA tentang cara menggunakan kebakaran hutan sebagai senjata... Dokumen ini panjangnya 170 halaman... https://t.co/whH4VFKhsa,1878341506014351549,https://pbs.twimg.com/ext_tw_video_thumb/1878341465820258304/pu/img/RHoB7sKQp13YjJE7.jpg,,in,,4,1,74,https://x.com/undefined/status/1878341506014351549,1233304674561753088,
1878218150375816960,Sun Jan 12 07:17:54 +0000 2025,0,@steepymaroon46 isunya kebakaran hutan sih karena cuaca ekstrem https://t.co/rO6K9uLprB,1878340612027740330,,steepymaroon46,in,,0,0,0,https://x.com/undefined/status/1878340612027740330,867371367250796544,
1878338044081937920,Sun Jan 12 07:07:42 +0000 2025,1,Aktris AS Jamie Lee Curtis membandingkan kehancuran akibat kebakaran hutan di Los Angeles dengan Gaza di mana hal-hal buruk telah terjadi. 2023 dia memposting foto anak-anak Palestina di postingan yang menyatakan dukungan untuk Israel,1878338044081938478,,,in,,0,0,0,https://x.com/undefined/status/1878338044081938478,1824778843653373952,
1878337507072299008,Sun Jan 12 07:05:34 +0000 2025,0,Aktor Paris Hilton Bantu Korban Kebakaran Hutan Los Angeles Rp1 6 Miliar https://t.co/5g6FfE0vGj https://t.co/JyEAl0IFUN,1878337507072299110,https://pbs.twimg.com/media/GhEyAifXEAATQ6r.jpg,,in,,0,0,0,https://x.com/undefined/status/1878337507072299110,118371948,
1878335844148544000,Sun Jan 12 06:58:57 +0000 2025,20,Antara haiwan-haiwan yang berjaya diselamatkan dari kebakaran hutan di selatan California sejak pada Selasa lalu. Vaterinar dan pekerja di Pasadena Humane bertungkus lumus bekerja tanpa henti untuk menyelamatkan haiwan-haiwan yang terselamat dalam kebakaeran tersebut. https://t.co/LzCY7VdCCf,1878335844148543816,https://pbs.twimg.com/ext_tw_video_thumb/1878335316169519104/pu/img/aDB_TNzVG1EG3zgA.jpg,,in,,0,0,11,https://x.com/undefined/status/1878335844148543816,497665754,
1878331774151045888,Sun Jan 12 06:42:47 +0000 2025,0,Kebakaran hutan terbesar di Los Angeles terus merebak ke kejiranan lain https://t.co/wzvWvGGkaE,1878331774151045629,,,in,,0,0,0,https://x.com/undefined/status/1878331774151045629,141515518,
1878328761126679040,Sun Jan 12 06:30:48 +0000 2025,0,Imbas Kebakaran Hutan di Los Angeles Kesehatan Warganya Terancam https://t.co/xAewSQTpx0,1878328761126678709,,,in,,0,0,0,https://x.com/undefined/status/1878328761126678709,2284864472,
1878328740444282880,Sun Jan 12 06:30:44 +0000 2025,6594,Ramai orang kaya rumah dia terbakar dalam kejadian kebakaran hutan Los Angeles ni Sebab antara kawasan kebakaran Api Palisades itu merangkumi Pasifik Palisades Malibu Beverly Hills dan Hollywood Hills yang merupakan kawasan perumahan orang kaya Parah geng geng insurans ni,1878328740444282890,,,in,,30,56,1721,https://x.com/undefined/status/1878328740444282890,2194068895,
1878328711122158080,Sun Jan 12 06:30:37 +0000 2025,0,Imbas Kebakaran Hutan di Los Angeles Kesehatan Warganya Terancam https://t.co/eHK0KJWUD9,1878328711122158044,,,in,,0,0,0,https://x.com/undefined/status/1878328711122158044,289598293,
1878328671435649024,Sun Jan 12 06:30:27 +0000 2025,0,Imbas Kebakaran Hutan di Los Angeles Kesehatan Warganya Terancam https://t.co/lLHRdpwTEJ,1878328671435649027,,,in,,0,0,0,https://x.com/undefined/status/1878328671435649027,108227425,
1878328564694586112,Sun Jan 12 06:30:03 +0000 2025,0,7/ Sebagai informasi kerugian akibat kebakaran ini diperkirakan mencapai US$ 135-150 miliar. Ini bisa jadi kebakaran hutan paling merugikan dalam sejarah California.,1878328571057320185,,diasporantau,in,,0,1,0,https://x.com/undefined/status/1878328571057320185,1869897904284152064,
1878328564694586112,Sun Jan 12 06:30:02 +0000 2025,0,4/ Kabar baiknya kebakaran mulai bisa dikendalikan. Petugas pemadam kebakaran berhasil memadamkan api dari dua kebakaran hutan besar di sisi timur dan barat Los Angeles pada Jumat 10 Januari 2025,1878328568142286932,,diasporantau,in,,0,1,0,https://x.com/undefined/status/1878328568142286932,1869897904284152064,
1878328564694586112,Sun Jan 12 06:30:02 +0000 2025,0,2/ Sebanyak 97 WNI dan beberapa #IDiaspora terkena dampak kebakaran hutan di Los Angeles. Mereka tersebar di beberapa wilayah: 60 orang di Pasadena 20 di Altadena 10 di Sylmar dan 7 di Calabasas,1878328566259056876,,diasporantau,in,,0,1,0,https://x.com/undefined/status/1878328566259056876,1869897904284152064,
1878328564694586112,Sun Jan 12 06:30:02 +0000 2025,0,1/ Hei #IDiasporan! Ada kabar penting nih dari Los Angeles. Kebakaran hutan besar-besaran baru aja terjadi dan berdampak pada saudara-saudara kita di sana. Yuk kita simak updatenya! https://t.co/iRwps2Npz5,1878328564694585846,https://pbs.twimg.com/media/GhEp39sXYAAkI12.jpg,,in,,0,1,0,https://x.com/undefined/status/1878328564694585846,1869897904284152064,
1878118721425953024,Sun Jan 12 06:29:45 +0000 2025,1,"@H4T14K4LN4L42 Bencana alam spt gempa puting beliung longsor banjir kebakaran hutan tdk memandang tempat suci agama negaramu apa kadar dosanya brp..fenomena alam itu terjadi hampir di semua negara di dunia tmsk di Indonesia tdk luput terkena bencana Gempa &amp;"" Tsunami di Aceh""",1878328493186146692,,H4T14K4LN4L42,in,,1,1,0,https://x.com/undefined/status/1878328493186146692,2871185910,
1878326903993777920,Sun Jan 12 06:23:26 +0000 2025,35,BURUNG LAYANG-LAYANG SEJENIS GAGAK YG SANGGUP MENYALAKAN API DI HUTAN Saat kebakaran besar di Australia beberapa tahun lalu sempat ramai burung ini jd tersangka Tp banyak yg meragukan bahkan video ini pun dianggap rekayasa atau salah menganalisa Di Amrik burung ini disebut https://t.co/bxWuNKp2dB,1878326903993778424,https://pbs.twimg.com/ext_tw_video_thumb/1878326839896391680/pu/img/EpdCP7JUtuHyQAeF.jpg,,in,,0,3,5,https://x.com/undefined/status/1878326903993778424,925562635289952256,
1878037474267845120,Sun Jan 12 06:22:01 +0000 2025,0,@jean_maraiss @Narasi_winda https://t.co/xhfrZCylKQ hutan di daerah Los Angeles itu karakteristiknya hutan mediterania kering saat musim panas hujan saat musim dingin dan kebakaran hutan itu termasuk siklus alaminya. Gak ada Konsep cobaan atau azab.itu bisa dijelasin tanpa harus ada unsur azab dari tuhan,1878326549583405445,,jean_maraiss,in,,0,1,0,https://x.com/undefined/status/1878326549583405445,1652961069890149888,
1878326478057897984,Sun Jan 12 06:21:44 +0000 2025,7,Pasukan bomba bertungkus-lumus tanpa henti untuk mengawal kebakaran dari terus merebak di enam hutan yang melanda sekitar Los Angeles County . Rakaman udara menunjukkan kebakaran hutan merebak di seluruh Taman Negara Topanga sementara Kebakaran Palisades dilaporkan merebak ke https://t.co/TsZkBgVvJX,1878326478057898413,https://pbs.twimg.com/ext_tw_video_thumb/1878326089388576768/pu/img/cnhagImCiiH2CblC.jpg,,in,,0,0,4,https://x.com/undefined/status/1878326478057898413,497665754,
1878325485471478016,Sun Jan 12 06:17:47 +0000 2025,4,KEBAKARAN hutan yang melumpuhkan Los Angeles sejak 6 Januari lalu dianggap antara bencana paling buruk dalam sejarah. Berita klik https://t.co/D1wEggvGvV https://t.co/VaQd1Fb2v1,1878325485471478197,https://pbs.twimg.com/media/GhEnEzaaoAAqHUq.jpg,,in,,0,1,0,https://x.com/undefined/status/1878325485471478197,822514562,
1878318820122599936,Sun Jan 12 05:51:18 +0000 2025,3,Penampakan dari udara kebakaran hutan dahsyat Los Angeles. Ribuan bangunan hancur menyisakan rangka bahkan ada yang rata dengan tanah. https://t.co/Ye4fuP7Rv1,1878318820122599614,,,in,,0,2,0,https://x.com/undefined/status/1878318820122599614,69183155,
1878316757745902080,Sun Jan 12 05:43:07 +0000 2025,0,Liat orang membenarkan deforestasi kalimantan gue mau ngamuk diem lu gue dulu pas bayi gak bisa berjemur matahari semingguan gara2 kebakaran hutan ,1878316757745901603,,,in,,0,0,0,https://x.com/undefined/status/1878316757745901603,1150701594037457024,
1690964886069906944,Sun Jan 12 05:17:15 +0000 2025,0,@NarasiNewsroom Lebih tepat badai angin Santa Ana bukan karena kebakaran hutan,1878310247925965079,,NarasiNewsroom,in,,0,0,0,https://x.com/undefined/status/1878310247925965079,240138422,
1878309568213904896,Sun Jan 12 05:14:33 +0000 2025,2,5 Titik Kebakaran Hutan Los Angeles Makin Luas Kanada dan Meksiko Kirim Tim Pemadam Kebakaran https://t.co/MYF8YmtDl0,1878309568213905528,,,in,,0,0,0,https://x.com/undefined/status/1878309568213905528,124171593,
1878256968714040064,Sun Jan 12 05:12:16 +0000 2025,0,@amareguzel Adanya informasi ada Sabotase benar atau tidak Palestina post akan menunggu beritanya Menarik... - Kebun anggur milik gubernur tetap banyak air - anggaran pemadam kebakaran di pangkas - rumah_rumah elit tanpa asuransi - ada unsur kesengajaan membakar hutan tanaman kering https://t.co/QzM1f0oUoM,1878308997566214402,https://pbs.twimg.com/media/GhEYFF-bQAALTCD.jpg,amareguzel,in,,0,0,0,https://x.com/undefined/status/1878308997566214402,2437093152,
1878306825017417984,Sun Jan 12 05:03:38 +0000 2025,1,Kebakaran hutan terbesar di Los Angeles terus merebak ke kejiranan lain #BHDunia Cuaca kering dan angin kencang dikhuatiri memburukkan lagi kebakaran hutan. https://t.co/TNuWvm26jY,1878306825017417973,,,in,,0,0,1,https://x.com/undefined/status/1878306825017417973,63070483,
1878306220995665920,Sun Jan 12 05:01:14 +0000 2025,2192,RUMAH TOM HANKS SELAMAT DARI JAGO MERAH KEAJAIBAN? KALAU DI INDO PASTI HEBOH. APALAGI TEMPAT SUCI Rumah Tom Hanks senilai $26 juta di Pacific Palisades nyaris selamat dari kebakaran hutan LA yang menghancurkan dan menyebabkan kehancuran luar biasa di kawasan yang banyak dihuni https://t.co/zptg0VzzZC,1878306220995666362,https://pbs.twimg.com/media/GhEVgGkbsAAIMuK.jpg,,in,,31,93,136,https://x.com/undefined/status/1878306220995666362,1478762746598460928,
1878304066293654016,Sun Jan 12 04:52:41 +0000 2025,14,Badan Penanggulangan Bencana Kota Los Angeles merilis video operasi pemadaman api di California pada Sabtu waktu setempat. Rekaman udara menunjukkan tanker udara dan helikopter memerangi kebakaran hutan di Pegunungan Santa Monica California pada Sabtu dini hari. #california https://t.co/DuT5M1Xqh0,1878304066293653528,https://pbs.twimg.com/amplify_video_thumb/1878303967081570304/img/EYAF8g8tM8tEbO0y.jpg,,in,,1,4,7,https://x.com/undefined/status/1878304066293653528,57261519,
1878303339525672960,Sun Jan 12 04:49:47 +0000 2025,1,Saya Percaya kami Pasti ga ngerti krn di Amerika sudah 2 Kali Kebakaran hutan yang MENGHABISKAN 2 KOTA BESAR dalam sehari MUSNAH SEMUA Sedang di Endonesia kami Malah SETIAP TAHUN MEMBAKARI HUTAN Tapi ga ada 1 KOTA pun yg TERBAKAR meski kami SULIT BENER mendapatkan PINJAMAN https://t.co/xRL2Luzs0T,1878303339525673179,https://pbs.twimg.com/media/GhES7F4aIAAqk3R.jpg,,in,,1,0,0,https://x.com/undefined/status/1878303339525673179,1383295518374120960,
1878303117814469120,Sun Jan 12 04:48:55 +0000 2025,2,Kebakaran besar yang sedang memusnahkan bandar kedua terbesar di Amerika Syarikat (AS) itu menghasilkan awan toksik yang mencemari udara dan menyelubungi kawasan luas dengan asap memedihkan. https://t.co/2SATp3E6iz Malaysia MADANI 'Yang sahih di Berita RTM' #RTM #BeritaRTM https://t.co/C2XV7DUJBs,1878303117814469097,https://pbs.twimg.com/media/GhESaiRboAAg91S.jpg,,in,,1,0,0,https://x.com/undefined/status/1878303117814469097,704725700,
1878302520541688064,Sun Jan 12 04:46:32 +0000 2025,1,Dalam sidang media Datuk Bandar Los Angeles Karen Bass menafikan dakwaan bahawa beliau bercadang untuk memecat Ketua Jabatan Bomba Los Angeles (LAFD) Kristin Crowley. https://t.co/GbkTozvpp2 Malaysia MADANI 'Yang sahih di Berita RTM' #RTM #BeritaRTM #TaatSetia https://t.co/SdvIhvPVEP,1878302520541687987,https://pbs.twimg.com/media/GhESArjaIAELuML.jpg,,in,,0,0,0,https://x.com/undefined/status/1878302520541687987,704725700,
